,date_local,time_local,Ozone_Maricopa,Ozone_LosAngeles,Ozone_Cook,Ozone_SanDiego,Ozone_Harris,Ozone_Orange,Ozone_MiamiDade,Ozone_Dallas,Ozone_Riverside,Ozone_Queens
1229,2019-02-21,2020-11-09 05:00:00,0.03786363636363638,0.009846153846153846,0.042,0.03671428571428571,0.01575,0.011999999999999999,0.02,0.023333333333333334,0.03192307692307693,0.005
1230,2019-02-21,2020-11-09 06:00:00,0.036545454545454555,0.010230769230769229,0.037,0.036,0.0155,0.010333333333333333,0.019,0.019000000000000003,0.03176923076923078,0.0
1231,2019-02-21,2020-11-09 07:00:00,0.03272727272727274,0.011769230769230771,0.035,0.03571428571428571,0.0151875,0.010333333333333333,0.018500000000000003,0.016,0.03161538461538462,0.003
1232,2019-02-21,2020-11-09 08:00:00,0.02872222222222223,0.01661538461538461,0.041,0.03557142857142857,0.01475,0.016333333333333335,0.018000000000000002,0.017,0.03584615384615385,0.01
1233,2019-02-21,2020-11-09 09:00:00,0.029090909090909098,0.023846153846153847,0.044,0.03516666666666667,0.016125,0.025666666666666667,0.020499999999999997,0.020666666666666667,0.03875,0.014
1234,2019-02-21,2020-11-09 10:00:00,0.03457142857142857,0.02946153846153846,0.046,0.036000000000000004,0.017733333333333334,0.029666666666666664,0.020999999999999998,0.021666666666666667,0.04016666666666666,0.015
1235,2019-02-21,2020-11-09 11:00:00,0.03577272727272728,0.035230769230769225,0.047,0.035250000000000004,0.017,0.035,0.0215,0.02666666666666667,0.04116666666666666,0.016
1236,2019-02-21,2020-11-09 12:00:00,0.037318181818181834,0.037846153846153835,0.049,0.0372,0.016875,0.03766666666666667,0.0215,0.035,0.041166666666666664,0.023
1237,2019-02-21,2020-11-09 13:00:00,0.037045454545454555,0.03838461538461538,0.049,0.0384,0.0160625,0.03933333333333334,0.020499999999999997,0.035,0.04066666666666666,0.026
1238,2019-02-21,2020-11-09 14:00:00,0.03404545454545455,0.037923076923076914,0.051,0.038799999999999994,0.015812500000000004,0.03933333333333334,0.0215,0.03466666666666667,0.040833333333333326,0.03
1239,2019-02-21,2020-11-09 15:00:00,0.032409090909090915,0.03784615384615385,0.05,0.039799999999999995,0.015875,0.03766666666666667,0.0215,0.03833333333333333,0.040083333333333325,0.031
1240,2019-02-21,2020-11-09 16:00:00,0.032227272727272736,0.03576923076923077,0.048,0.04,0.015000000000000001,0.034999999999999996,0.0215,0.036666666666666674,0.03853846153846153,0.035
1241,2019-02-21,2020-11-09 17:00:00,0.0320909090909091,0.031846153846153843,0.046,0.04,0.014749999999999997,0.033999999999999996,0.02,0.035,0.03691666666666667,0.033
1242,2019-02-21,2020-11-09 18:00:00,0.035090909090909096,0.02715384615384616,0.043,0.03842857142857143,0.015875000000000004,0.026333333333333334,0.019,0.03266666666666667,0.03446153846153846,0.011
1243,2019-02-21,2020-11-09 19:00:00,0.037045454545454555,0.02338461538461539,0.044,0.03685714285714286,0.017,0.016999999999999998,0.018500000000000003,0.03166666666666667,0.030916666666666662,0.009
1244,2019-02-21,2020-11-09 20:00:00,0.0375909090909091,0.01661538461538461,0.042,0.03571428571428571,0.017375,0.01,0.019000000000000003,0.03,0.027461538461538464,0.026
1245,2019-02-21,2020-11-09 21:00:00,0.03686363636363637,0.013538461538461537,0.039,0.03671428571428571,0.017,0.007666666666666666,0.0185,0.028666666666666663,0.022692307692307696,0.026
1246,2019-02-21,2020-11-09 22:00:00,0.03690909090909092,0.013833333333333335,0.035,0.036571428571428574,0.01625,0.004666666666666666,0.0195,0.02666666666666667,0.01661538461538462,0.027
1247,2019-02-21,2020-11-09 23:00:00,0.035181818181818196,0.013384615384615385,0.037,0.032999999999999995,0.0150625,0.005,0.02,0.029333333333333333,0.016769230769230772,0.03
1248,2019-02-22,2020-11-09 00:00:00,0.03554545454545456,0.012769230769230767,0.036,0.030285714285714284,0.014937500000000001,0.005333333333333333,0.020499999999999997,0.030333333333333334,0.016727272727272726,0.037
1249,2019-02-22,2020-11-09 01:00:00,0.03590909090909092,0.014615384615384615,0.031,0.02714285714285714,0.015187500000000001,0.005666666666666667,0.020499999999999997,0.032,0.0155,0.041
1250,2019-02-22,2020-11-09 02:00:00,0.035090909090909096,0.012615384615384619,0.024,0.026500000000000003,0.015125000000000001,0.004666666666666667,0.02,0.031,0.01475,0.042
1251,2019-02-22,2020-11-09 03:00:00,0.0335909090909091,0.013076923076923078,0.026,0.0225,0.0145,0.005333333333333333,0.02,0.029666666666666664,0.017083333333333336,0.039
1252,2019-02-22,2020-11-09 04:00:00,0.03277272727272729,0.011615384615384618,0.021,0.022833333333333334,0.013437500000000002,0.005,0.0195,0.028333333333333332,0.018636363636363635,0.036
1253,2019-02-22,2020-11-09 05:00:00,0.03122727272727274,0.012076923076923079,0.016,0.016999999999999998,0.011437500000000003,0.0036666666666666666,0.018000000000000002,0.02733333333333333,0.021583333333333333,0.035
1254,2019-02-22,2020-11-09 06:00:00,0.03163636363636364,0.010846153846153847,0.007,0.012857142857142857,0.00825,0.0036666666666666666,0.018000000000000002,0.02666666666666666,0.021583333333333333,0.032
1255,2019-02-22,2020-11-09 07:00:00,0.03138095238095239,0.011692307692307695,0.008,0.015571428571428571,0.0058125,0.006666666666666665,0.0165,0.024333333333333335,0.025249999999999998,0.03
1256,2019-02-22,2020-11-09 08:00:00,0.031666666666666676,0.017923076923076924,0.035,0.018500000000000003,0.0055000000000000005,0.014666666666666666,0.016,0.021666666666666667,0.033916666666666664,0.034
1257,2019-02-22,2020-11-09 09:00:00,0.03176190476190477,0.02566666666666667,0.044,0.027333333333333334,0.0060625,0.022333333333333334,0.016,0.020666666666666667,0.03766666666666666,0.039
1258,2019-02-22,2020-11-09 10:00:00,0.0330952380952381,0.032181818181818186,0.05,0.03233333333333334,0.005875,0.03233333333333333,0.018000000000000002,0.019,0.040749999999999995,0.04
1259,2019-02-22,2020-11-09 11:00:00,0.03527272727272728,0.03609090909090909,0.054,0.03383333333333333,0.005750000000000001,0.03666666666666667,0.019000000000000003,0.021,0.042333333333333334,0.041
1260,2019-02-22,2020-11-09 12:00:00,0.035681818181818196,0.03818181818181818,0.057,0.035666666666666666,0.0066875,0.037666666666666675,0.019000000000000003,0.022333333333333334,0.04416666666666666,0.042
1261,2019-02-22,2020-11-09 13:00:00,0.03631818181818183,0.039818181818181815,0.058,0.03799999999999999,0.0075625,0.04033333333333333,0.0185,0.022000000000000002,0.04516666666666666,0.044
1262,2019-02-22,2020-11-09 14:00:00,0.03704761904761905,0.04136363636363636,0.059,0.041499999999999995,0.010666666666666668,0.04066666666666667,0.017,0.02033333333333333,0.04528571428571428,0.044
1263,2019-02-22,2020-11-09 15:00:00,0.0370909090909091,0.042,0.06,0.043500000000000004,0.011062500000000001,0.04,0.017,0.02,0.04485714285714286,0.042
1264,2019-02-22,2020-11-09 16:00:00,0.03577272727272728,0.04184615384615385,0.058,0.04357142857142856,0.0106875,0.04133333333333333,0.0165,0.018666666666666668,0.0435,0.039
1265,2019-02-22,2020-11-09 17:00:00,0.03454545454545455,0.03853846153846153,0.053,0.04157142857142857,0.009625,0.038666666666666676,0.017,0.017,0.04035714285714286,0.037
1266,2019-02-22,2020-11-09 18:00:00,0.029909090909090927,0.031384615384615386,0.054,0.035428571428571434,0.006562500000000001,0.028333333333333335,0.018,0.014666666666666666,0.036076923076923076,0.033
1267,2019-02-22,2020-11-09 19:00:00,0.02654545454545456,0.024307692307692304,0.054,0.023571428571428573,0.0064375,0.018000000000000002,0.0185,0.011333333333333334,0.029923076923076924,0.032
1268,2019-02-22,2020-11-09 20:00:00,0.024909090909090915,0.018615384615384614,0.054,0.02242857142857143,0.0080625,0.011000000000000001,0.018000000000000002,0.009333333333333334,0.024076923076923076,0.03
1269,2019-02-22,2020-11-09 21:00:00,0.02340909090909092,0.016307692307692308,0.054,0.027857142857142858,0.009375000000000001,0.008,0.0185,0.007666666666666666,0.019230769230769232,0.029
1270,2019-02-22,2020-11-09 22:00:00,0.02240909090909092,0.010833333333333334,0.052,0.025857142857142856,0.0095625,0.009666666666666667,0.018500000000000003,0.007333333333333333,0.01576923076923077,0.022
1271,2019-02-22,2020-11-09 23:00:00,0.023772727272727282,0.008461538461538461,0.047,0.023714285714285712,0.010937500000000003,0.012000000000000002,0.018000000000000002,0.008666666666666666,0.015000000000000001,0.023
1272,2019-02-23,2020-11-09 00:00:00,0.023500000000000007,0.00876923076923077,0.042,0.021857142857142856,0.0120625,0.010333333333333333,0.0205,0.008666666666666666,0.016249999999999997,0.029
1273,2019-02-23,2020-11-09 01:00:00,0.022772727272727278,0.008076923076923079,0.037,0.022714285714285715,0.012937500000000005,0.008666666666666666,0.022,0.008666666666666666,0.013500000000000002,0.031
1274,2019-02-23,2020-11-09 02:00:00,0.02054545454545455,0.008153846153846154,0.035,0.0195,0.013687500000000003,0.010666666666666666,0.0215,0.007333333333333334,0.012785714285714286,0.028
1275,2019-02-23,2020-11-09 03:00:00,0.017818181818181823,0.007538461538461539,0.035,0.0175,0.014687500000000006,0.010666666666666666,0.0225,0.006666666666666667,0.012571428571428572,0.026
1276,2019-02-23,2020-11-09 04:00:00,0.01554545454545455,0.007538461538461539,0.032,0.023666666666666666,0.014687500000000006,0.012333333333333333,0.0215,0.005333333333333333,0.014153846153846156,0.025
1277,2019-02-23,2020-11-09 05:00:00,0.015454545454545459,0.007692307692307693,0.032,0.018571428571428572,0.014750000000000006,0.011000000000000001,0.020999999999999998,0.004666666666666667,0.012307692307692308,0.023
1278,2019-02-23,2020-11-09 06:00:00,0.01654545454545455,0.006153846153846155,0.032,0.016857142857142855,0.013875000000000005,0.009,0.0205,0.004333333333333333,0.012785714285714286,0.022
1279,2019-02-23,2020-11-09 07:00:00,0.01636363636363637,0.00923076923076923,0.031,0.016428571428571428,0.013687500000000005,0.010666666666666666,0.02,0.006666666666666667,0.015714285714285715,0.026
1280,2019-02-23,2020-11-09 08:00:00,0.022545454545454556,0.01784615384615384,0.032,0.02157142857142857,0.013812500000000005,0.02033333333333333,0.020999999999999998,0.012333333333333333,0.022500000000000003,0.033
1281,2019-02-23,2020-11-09 09:00:00,0.029727272727272745,0.024076923076923083,0.028,0.02742857142857143,0.014500000000000002,0.028666666666666663,0.022,0.03333333333333333,0.030714285714285725,0.034
1282,2019-02-23,2020-11-09 10:00:00,0.033909090909090916,0.032769230769230766,0.031,0.03471428571428572,0.0179375,0.035666666666666666,0.0215,0.043666666666666666,0.03799999999999999,0.034
1283,2019-02-23,2020-11-09 11:00:00,0.03795454545454546,0.03807692307692307,0.035,0.03857142857142857,0.021937500000000002,0.042666666666666665,0.020999999999999998,0.04666666666666667,0.04257142857142857,0.03
1284,2019-02-23,2020-11-09 12:00:00,0.041454545454545466,0.04238461538461538,0.036,0.04214285714285714,0.029062500000000012,0.04599999999999999,0.020999999999999998,0.04866666666666667,0.045571428571428575,0.031
1285,2019-02-23,2020-11-09 13:00:00,0.04377272727272729,0.044307692307692305,0.037,0.045142857142857144,0.03375,0.04733333333333333,0.0215,0.05000000000000001,0.04842857142857143,0.033
1286,2019-02-23,2020-11-09 14:00:00,0.045727272727272734,0.04607692307692308,0.036,0.04814285714285715,0.036062500000000004,0.049666666666666665,0.020999999999999998,0.05033333333333334,0.04971428571428572,0.032
1287,2019-02-23,2020-11-09 15:00:00,0.04713636363636365,0.047615384615384615,0.034,0.049571428571428565,0.0395625,0.051666666666666666,0.020499999999999997,0.05100000000000001,0.05021428571428572,0.038
1288,2019-02-23,2020-11-09 16:00:00,0.04722727272727274,0.04746153846153846,0.033,0.05028571428571428,0.0406875,0.052,0.020999999999999998,0.05133333333333334,0.04914285714285715,0.038
1289,2019-02-23,2020-11-09 17:00:00,0.04600000000000001,0.046384615384615385,0.028,0.049428571428571426,0.0371875,0.049666666666666665,0.020499999999999997,0.04833333333333334,0.046,0.035
